district_a,district_b,score_a,score_b,score_gap,cluster_a,cluster_b,biggest_domain_gap,row_a,row_b
Tiruppur (Tamil Nadu),Bhandara (Maharashtra),0.6940689441761417,0.6991432110848701,0.005074266908728364,3,5,0.21609230759217612,552,350
Hoshangabad (Madhya Pradesh),Buxer (Bihar),0.5495965123174836,0.5507263030414423,0.0011297907239586902,7,6,0.21580197208260649,316,76
Jalpaiguri (West Bengal),Kalahandi (Odisha),0.6469286912935668,0.6499282685267391,0.002999577233172346,5,4,0.21577271836532175,690,446
Khordha (Odisha),New Delhi (NCT Delhi),0.6405908892956929,0.6441602208672196,0.0035693315715267238,5,2,0.2157669872513186,450,423
Champhai (Mizoram),South Andaman (Andaman Nicobar Islands),0.6485637777845585,0.6493700005635843,0.0008062227790257559,7,2,0.21550751222478104,403,2
Nagpur (Maharashtra),Tiruppur (Tamil Nadu),0.6912908903648683,0.6940689441761417,0.0027780538112733844,2,3,0.21545006433757996,364,552
Banda (Uttar Pradesh),Pratapgarh (Uttar Pradesh),0.5380403576105809,0.5408407719956648,0.002800414385083938,6,7,0.21538687816145183,619,667
Tapi (Gujarat),The Dangs (Gujarat),0.6390642053517559,0.642118183977856,0.003053978626100129,5,4,0.21528325375695778,168,169
Visakhapatnam (Andhra Pradesh),Tehri Garhwal (Uttarakhand),0.6144943794279588,0.6165700819796852,0.0020757025517263994,0,4,0.2152626271313065,12,606
Nanded (Maharashtra),Firozpur (Punjab),0.5901558199784941,0.5910315228096771,0.0008757028311829895,7,2,0.21518134260374622,365,472
Tiruchirappalli (Tamil Nadu),Dhamtari (Chhattisgarh),0.6777059851640614,0.6809055687695142,0.003199583605452805,3,4,0.21517649502390934,550,115
South Twenty Four Parganas (West Bengal),Uttara Kannada (Karnataka),0.6329090682557573,0.6332133153387611,0.00030424708300380576,5,2,0.21509657917869762,702,278
Darrang (Assam),Sant Ravidas Nagar (Bhadohi) (Uttar Pradesh),0.5314317022286554,0.5326946214173487,0.0012629191886932567,7,6,0.2150446365133194,43,674
Ghaziabad (Uttar Pradesh),Jagitial (Telangana),0.5822205192258598,0.583164001485113,0.0009434822592532255,2,0,0.21503307165397811,636,560
Damoh (Madhya Pradesh),South West Garo Hills (Meghalaya),0.5469188509812621,0.5481054420246365,0.0011865910433743743,4,7,0.21499318685416025,308,397
Salem (Tamil Nadu),Rohtak (Haryana),0.6400386946519365,0.6432999282704613,0.003261233618524817,3,2,0.214962127520529,542,190
Kra Daadi (Arunachal Pradesh),Mathura (Uttar Pradesh),0.5043966087170257,0.5099315572465476,0.005534948529521855,1,6,0.21493674748827396,21,660
Rayagada (Odisha),Kaimur (Bhabua) (Bihar),0.5997608321426621,0.6024071008423451,0.0026462686996829854,4,6,0.21491055844172652,458,82
Dhamtari (Chhattisgarh),Gondiya (Maharashtra),0.6809055687695142,0.6887376840464717,0.007832115276957485,4,5,0.2147456461911471,115,356
Hisar (Haryana),Gariyaband (Chhattisgarh),0.642955556093696,0.6435378299529959,0.0005822738592998755,5,4,0.21468178893501366,178,117
Jagatsinghapur (Odisha),Janjgir - Champa (Chhattisgarh),0.6233386321425246,0.6241594031066753,0.0008207709641506744,5,4,0.2146227595402872,443,118
Daman (Dadra Nagar Haveli Daman Diu),Ghaziabad (Uttar Pradesh),0.5812241237161601,0.5822205192258598,0.0009963955096997656,7,2,0.2145730225750926,135,636
Ramgarh (Jharkhand),Raichur (Karnataka),0.5745180989667685,0.5764841057381199,0.001966006771351392,4,6,0.21451851947565892,245,273
Kinnaur (Himachal Pradesh),Balod (Chhattisgarh),0.6916795685066438,0.6930503463140847,0.0013707778074408816,5,4,0.2145123032134737,198,107
Raigarh (Maharashtra),Salem (Tamil Nadu),0.6389432563970624,0.6400386946519365,0.001095438254874126,2,3,0.21446559374759344,372,542
Palwal (Haryana),Firozpur (Punjab),0.589103959861114,0.5910315228096771,0.0019275629485631107,4,2,0.21443238736826165,186,472
Gopalganj (Bihar),Munger (Bihar),0.5362337537959717,0.5370959275601832,0.0008621737642114935,6,7,0.21430954646028,79,89
Kolar (Karnataka),Pulwama (Jammu Kashmir),0.6591595923385196,0.6592939526135492,0.00013436027502955472,2,5,0.2142231983125894,269,217
Latur (Maharashtra),Uttarkashi (Uttarakhand),0.6445148808948394,0.6463798219687574,0.0018649410739179917,5,4,0.21408475080758116,361,608
Haora (West Bengal),Peddapalli (Telangana),0.5975916174702169,0.5984637429472833,0.0008721254770663878,2,0,0.21401415935564694,688,577
Perambalur (Tamil Nadu),Bhandara (Maharashtra),0.6944526665930258,0.6991432110848701,0.004690544491844251,3,5,0.2140074653634677,539,350
Kaithal (Haryana),Jalor (Rajasthan),0.6506589101834515,0.650813399697259,0.00015448951380758746,5,4,0.2139381920899146,181,506
Nirmal (Telangana),Moga (Punjab),0.5830144302496455,0.5842512014457824,0.0012367711961368544,0,2,0.2138534799728487,575,479
Saharanpur (Uttar Pradesh),Ahmadnagar (Maharashtra),0.6080198646540442,0.6092011203568894,0.0011812557028452186,4,5,0.2138171656725894,671,346
Jamnagar (Gujarat),Tiruvannamalai (Tamil Nadu),0.691475160302485,0.6942683587562607,0.0027931984537756804,5,3,0.21378820408845156,152,553
Bharuch (Gujarat),Gopalganj (Bihar),0.5327067347321826,0.5362337537959717,0.0035270190637891607,7,6,0.2136221410039304,144,79
Dindigul (Tamil Nadu),Kolar (Karnataka),0.6563707807486019,0.6591595923385196,0.002788811589917728,3,2,0.21359359542557554,530,269
Samba (Jammu Kashmir),Chikmagalur (Karnataka),0.6480853208768629,0.6499623524725815,0.0018770315957186146,5,2,0.21357591639495255,222,259
Diu (Dadra Nagar Haveli Daman Diu),The Nilgiris (Tamil Nadu),0.7204340634940339,0.7259723273401781,0.005538263846144198,5,3,0.21351521104100601,136,546
Uttara Kannada (Karnataka),Thiruvallur (Tamil Nadu),0.6332133153387611,0.6333530290858472,0.00013971374708610096,2,3,0.21349540146455437,278,547
Jaunpur (Uttar Pradesh),Meerut (Uttar Pradesh),0.6020142215498994,0.6029655093119133,0.0009512877620139193,6,2,0.21347710723548863,644,662
Sant Kabir Nagar (Uttar Pradesh),Baramula (Jammu Kashmir),0.5856732961486991,0.5860891053989866,0.00041580925028750215,4,5,0.2134485321769788,673,209
Kamrup (Assam),Giridih (Jharkhand),0.5018776441796813,0.5067539041017933,0.004876259922112047,7,6,0.21343742778439428,53,232
Purba Barddhaman (West Bengal),Ratnagiri (Maharashtra),0.5940871147200499,0.595614688959889,0.001527574239839069,5,2,0.21337221536555656,699,373
Kurukshetra (Haryana),Akola (Maharashtra),0.636060898683751,0.636782435808657,0.0007215371249059688,2,5,0.21333450690204314,183,347
Moga (Punjab),Sant Kabir Nagar (Uttar Pradesh),0.5842512014457824,0.5856732961486991,0.0014220947029167652,2,4,0.2132651712360285,479,673
Nirmal (Telangana),Mansa (Punjab),0.5830144302496455,0.5837607819510855,0.0007463517014399956,0,2,0.21326072730672152,575,478
Durg (Chhattisgarh),Champawat (Uttarakhand),0.666493452848441,0.6701354092117294,0.0036419563632884566,2,4,0.21326072730672152,116,599
Khandwa (East Nimar) (Madhya Pradesh),Navsari (Gujarat),0.6775453920011983,0.6797431504391672,0.0021977584379688775,4,5,0.21315307580795895,320,160
Nagpur (Maharashtra),South Goa (Goa),0.6912908903648683,0.6915133614509863,0.00022247108611794797,2,3,0.21307030128776921,364,138
Baudh (Odisha),Pratapgarh (Rajasthan),0.6432621961861913,0.6452100364707526,0.0019478402845612974,5,4,0.2130511524503197,436,514
Morbi (Gujarat),Vadodara (Gujarat),0.5993121739167219,0.6011030397164948,0.001790865799772945,7,2,0.21303898935327908,158,170
Rajkot (Gujarat),Khandwa (East Nimar) (Madhya Pradesh),0.6758922319605024,0.6775453920011983,0.0016531600406959335,5,4,0.21301165537780797,164,320
Mandya (Karnataka),Nagapattinam (Tamil Nadu),0.6775128018249553,0.6782764307795313,0.0007636289545759345,2,3,0.21300049365108642,271,537
Sagar (Madhya Pradesh),Raichur (Karnataka),0.5747277097960336,0.5764841057381199,0.0017563959420863196,4,6,0.21293173953259648,332,273
Khargone (West Nimar) (Madhya Pradesh),Jind (Haryana),0.6500240629798173,0.650275788085538,0.0002517251057206904,4,5,0.2129051940228157,321,180
Fatehgarh Sahib (Punjab),Cuddalore (Tamil Nadu),0.6335621696148377,0.6362685145095406,0.0027063448947028945,2,3,0.21289943828731595,470,528
Amreli (Gujarat),Darjeeling (West Bengal),0.6277640591299071,0.6277852307611654,2.117163125836541e-05,7,2,0.21287154391765895,140,687
Thane (Maharashtra),Thanjavur (Tamil Nadu),0.6060805519057342,0.6071338954044341,0.001053343498699899,2,3,0.21265182902558283,378,544
Varanasi (Uttar Pradesh),East (NCT Delhi),0.6303802089488186,0.6323810702518,0.0020008613029813827,4,2,0.21251972778216632,683,422
Gondiya (Maharashtra),Nagpur (Maharashtra),0.6887376840464717,0.6912908903648683,0.002553206318396617,5,2,0.21238010763036708,356,364
Jammu (Jammu Kashmir),Coimbatore (Tamil Nadu),0.6820757209092189,0.6833960409683376,0.0013203200591187514,5,3,0.21232047399712572,212,527
Maldah (West Bengal),Shivpuri (Madhya Pradesh),0.592911623875736,0.5935356273826384,0.000624003506902393,5,4,0.21217022239693661,693,339
Unakoti (Tripura),Chandel (Manipur),0.4559023185494986,0.4694935792804225,0.013591260730923926,7,1,0.21210771603173684,594,383
Kiphire (Nagaland),Pashchim Champaran (Bihar),0.4370504109712254,0.4443335322913526,0.007283121320127206,1,6,0.21210331193918652,411,93
Bhagalpur (Bihar),Kamrup (Assam),0.4992586742914566,0.5018776441796813,0.002618969888224687,6,7,0.212091869807542,74,53
Udaipur (Rajasthan),Jharsuguda (Odisha),0.6776798180299862,0.6819979172247891,0.00431809919480286,4,5,0.2120806647890233,520,445
Peren (Nagaland),Patna (Bihar),0.4837855938453878,0.4883729469882428,0.004587353142855022,1,6,0.21201225953106184,416,94
Haveri (Karnataka),Dhaulpur (Rajasthan),0.6035687630095949,0.6038876459255225,0.0003188829159275208,5,6,0.2119771540796811,267,500
Tirunelveli (Tamil Nadu),Jhunjhunun (Rajasthan),0.6703964716747624,0.6721154741779097,0.0017190025031473821,3,4,0.21193272314813277,551,508
Bandipore (Jammu Kashmir),Barwani (Madhya Pradesh),0.6093950728107065,0.6113329411038655,0.0019378682931590063,5,4,0.2117569713399633,208,301
Lahul and Spiti (Himachal Pradesh),Erode (Tamil Nadu),0.6999303134548227,0.7154017619524314,0.01547144849760873,5,3,0.21174401293428674,200,531
Pulwama (Jammu Kashmir),Surat (Gujarat),0.6592939526135492,0.6619160801173338,0.0026221275037846548,5,2,0.21172506875301528,217,166
Reasi (Jammu Kashmir),Solapur (Maharashtra),0.5946484721103774,0.5974720665676315,0.0028235944572541083,4,2,0.21167759345394238,221,377
Prayagraj (Uttar Pradesh),Darrang (Assam),0.5304601415871453,0.5314317022286554,0.0009715606415101607,6,7,0.2116157884360953,668,43
Haora (West Bengal),Kohima (Nagaland),0.5975916174702169,0.5994527038038355,0.001861086333618589,2,1,0.21152772475211323,688,412
Wardha (Maharashtra),The Nilgiris (Tamil Nadu),0.7220455970216009,0.7259723273401781,0.003926730318577265,5,3,0.21150795273778195,379,546
Shimoga (Karnataka),Latur (Maharashtra),0.6410490550646011,0.6445148808948394,0.003465825830238356,2,5,0.21146965524157707,275,361
Dharwad (Karnataka),Kaithal (Haryana),0.6487172414165195,0.6506589101834515,0.0019416687669319144,2,5,0.21141848455779044,263,181
Nashik (Maharashtra),Nawada (Bihar),0.5339820340030678,0.5350840539913876,0.0011020199883198245,7,6,0.21133982328338397,367,92
Tiruvannamalai (Tamil Nadu),Lahul and Spiti (Himachal Pradesh),0.6942683587562607,0.6999303134548227,0.005661954698562011,3,5,0.21133080292438405,553,200
Sonipat (Haryana),Uttarkashi (Uttarakhand),0.643564758826162,0.6463798219687574,0.0028150631425953865,5,4,0.21117269537473937,192,608
Kinnaur (Himachal Pradesh),Tiruvannamalai (Tamil Nadu),0.6916795685066438,0.6942683587562607,0.00258879024961689,5,3,0.21102104710019332,198,553
Puruliya (West Bengal),Siddharthnagar (Uttar Pradesh),0.5347510946330346,0.5375449361791741,0.002793841546139486,7,6,0.21095403381176314,701,678
Chandrapur (Maharashtra),Dharmapuri (Tamil Nadu),0.6988029527251705,0.7012743841955407,0.002471431470370211,5,2,0.21079884967412527,353,529
Patiala (Punjab),Hugli (West Bengal),0.5977967283070281,0.5984410606319169,0.0006443323248888078,2,5,0.21045255317517952,482,689
Devbhumi Dwarka (Gujarat),Sabarkantha (Gujarat),0.5810609731912736,0.5811770623719078,0.0001160891806342157,7,4,0.2104515408349536,149,165
Saharanpur (Uttar Pradesh),Junagadh (Gujarat),0.6080198646540442,0.6104244415494103,0.002404576895366106,4,5,0.21017932903773345,671,153
Y.S.R. (Andhra Pradesh),Varanasi (Uttar Pradesh),0.6285320769238938,0.6303802089488186,0.0018481320249248423,0,4,0.21012850603435057,15,683
Cuddalore (Tamil Nadu),North (NCT Delhi),0.6362685145095406,0.6379119657253207,0.001643451215780134,3,2,0.2099656749495925,528,424
Raigarh (Chhattisgarh),Darjeeling (West Bengal),0.6261577290737865,0.6277852307611654,0.0016275016873789072,4,2,0.20983498736059014,127,687
Botad (Gujarat),Firozpur (Punjab),0.5904277946160063,0.5910315228096771,0.0006037281936708272,7,2,0.20973049918295483,146,472
Gurgaon (Haryana),West Godavari (Andhra Pradesh),0.6181459008413983,0.6194504564679654,0.001304555626567061,7,0,0.20972827547519818,177,14
Kodarma (Jharkhand),Purba Medinipur (West Bengal),0.550768549203547,0.5512445708507836,0.0004760216472365908,6,7,0.20954420612740327,238,700
Suryapet (Telangana),Fazilka (Punjab),0.5637627059031259,0.564729868314826,0.0009671624117000288,0,2,0.20950289145537238,582,471
Kendrapara (Odisha),Goalpara (Assam),0.6033841852563524,0.6050451423377915,0.0016609570814390962,5,4,0.20943198696981025,448,48
Baudh (Odisha),Chhindwara (Madhya Pradesh),0.6432621961861913,0.6452823017755954,0.002020105589404131,5,4,0.20938764377620112,436,307
Pali (Rajasthan),Jamnagar (Gujarat),0.6861024453979033,0.691475160302485,0.005372714904581688,4,5,0.20936944278727143,513,152
Tirunelveli (Tamil Nadu),Panchkula (Haryana),0.6703964716747624,0.6715595403797427,0.0011630687049803967,3,2,0.2093066781097418,551,187
Barnala (Punjab),Paschim Barddhaman (West Bengal),0.554954896489869,0.5581318329199485,0.0031769364300795466,2,7,0.20928711902301744,467,697
Rajkot (Gujarat),Mandya (Karnataka),0.6758922319605024,0.6775128018249553,0.0016205698644529143,5,2,0.20921329381521891,164,271
Ganjam (Odisha),Faridabad (Haryana),0.6241511160919777,0.6280220129038697,0.0038708968118920106,5,2,0.2087094392755896,442,175
Bhandara (Maharashtra),Dharmapuri (Tamil Nadu),0.6991432110848701,0.7012743841955407,0.00213117311067057,5,2,0.20870819008452918,350,529
Bokaro (Jharkhand),Kokrajhar (Assam),0.5508386668623246,0.5510433848165688,0.00020471795424414907,6,7,0.2085704319621267,226,57
Tirunelveli (Tamil Nadu),Buldana (Maharashtra),0.6703964716747624,0.6704718516297394,7.537995497708394e-05,3,5,0.2085178773381458,551,352
North Goa (Goa),Surat (Gujarat),0.6617161312607145,0.6619160801173338,0.00019994885661933637,3,2,0.20848070713730826,137,166
Pithoragarh (Uttarakhand),Ramanathapuram (Tamil Nadu),0.6663413048928165,0.6699689901058209,0.0036276852130043835,5,3,0.20825131554861998,604,541
Tumkur (Karnataka),Osmanabad (Maharashtra),0.6511404979410191,0.6523655238848746,0.001225025943855429,2,5,0.20821768751956948,276,368
Moga (Punjab),Mahoba (Uttar Pradesh),0.5842512014457824,0.5878582680893597,0.00360706664357735,2,4,0.2078869874469162,479,657
Changlang (Arunachal Pradesh),Biswanath (Assam),0.5558792580936791,0.5575263722900157,0.0016471141963365632,1,4,0.2077627623448545,17,38
Tiruchirappalli (Tamil Nadu),Jharsuguda (Odisha),0.6777059851640614,0.6819979172247891,0.0042919320607276434,3,5,0.20763536719291154,550,445
Bhilwara (Rajasthan),Kupwara (Jammu Kashmir),0.6554087422902692,0.6559997641877434,0.0005910218974741754,4,5,0.20741796765448262,494,216
Jharsuguda (Odisha),Viluppuram (Tamil Nadu),0.6819979172247891,0.6843302055253363,0.002332288300547214,5,3,0.2074104004336219,445,555
Munger (Bihar),Bharatpur (Rajasthan),0.5370959275601832,0.5387857868003,0.0016898592401167756,7,6,0.20733494367817829,89,493
Chirang (Assam),Sultanpur (Uttar Pradesh),0.5718955218842484,0.5729014577031063,0.0010059358188578837,4,7,0.20733325308787076,42,681
North (NCT Delhi),Salem (Tamil Nadu),0.6379119657253207,0.6400386946519365,0.0021267289266158063,2,3,0.20733267045449544,424,542
Gurdaspur (Punjab),Muzaffarnagar (Uttar Pradesh),0.5683227904888595,0.5689726169262657,0.0006498264374061868,2,4,0.20714745210930358,473,665
Raigarh (Maharashtra),Ariyalur (Tamil Nadu),0.6389432563970624,0.6426558125601188,0.003712556163056435,2,3,0.20708276361817224,372,525
Nagapattinam (Tamil Nadu),Jammu (Jammu Kashmir),0.6782764307795313,0.6820757209092189,0.0037992901296876047,3,5,0.20680870497135662,537,212
Chamoli (Uttarakhand),Raisen (Madhya Pradesh),0.6547754728472361,0.6573568025912898,0.002581329744053673,5,4,0.20679114167492146,598,328
Bangalore Rural (Karnataka),Jhajjar (Haryana),0.6815763663272233,0.6874648675448902,0.0058885012176669305,2,5,0.20674755958186153,252,179
Dhubri (Assam),Nalbari (Assam),0.5412058523242063,0.545101444209938,0.0038955918857317418,6,7,0.20668295845593754,45,62
Nagapattinam (Tamil Nadu),Bangalore Rural (Karnataka),0.6782764307795313,0.6815763663272233,0.0032999355476920345,3,2,0.2066676437366497,537,252
Nanded (Maharashtra),Uttar Dinajpur (West Bengal),0.5901558199784941,0.5920528413231617,0.0018970213446676265,7,5,0.2066645356055571,365,703
Lucknow (Uttar Pradesh),Sehore (Madhya Pradesh),0.5596752806475477,0.5612584579715896,0.0015831773240418956,7,4,0.20648916325967026,655,334
Lucknow (Uttar Pradesh),Basti (Uttar Pradesh),0.5596752806475477,0.5619981972072905,0.002322916559742816,7,6,0.2064149371019655,655,622
Udaipur (Rajasthan),Kulgam (Jammu Kashmir),0.6776798180299862,0.6803562664144548,0.002676448384468566,4,5,0.20640643077516907,520,215
Imphal East (Manipur),Bishnupur (Manipur),0.4942096667997809,0.4995255315678477,0.00531586476806678,7,1,0.20638455810866324,385,382
Chamba (Himachal Pradesh),Tiruvannamalai (Tamil Nadu),0.6941952885423471,0.6942683587562607,7.307021391356194e-05,5,3,0.20633243970033943,195,553
Agar Malwa (Madhya Pradesh),Amreli (Gujarat),0.6234978310036305,0.6277640591299071,0.004266228126276528,4,7,0.20632939253384752,296,140
The Dangs (Gujarat),Dakshin Dinajpur (West Bengal),0.642118183977856,0.6451161454710429,0.0029979614931868737,4,5,0.20624257176767447,169,686
Nashik (Maharashtra),East Garo Hills (Meghalaya),0.5339820340030678,0.5378665330400021,0.00388449903693433,7,1,0.20624009133075683,367,391
North  District (Sikkim),West Garo Hills (Meghalaya),0.5783870304215633,0.5814512549573052,0.003064224535741955,2,7,0.20599852496188586,522,399
Sangareddy (Telangana),Koppal (Karnataka),0.5747444584857997,0.576640610517683,0.0018961520318833136,0,4,0.20591731981881667,580,270
Pali (Rajasthan),Jhajjar (Haryana),0.6861024453979033,0.6874648675448902,0.001362422146986897,4,5,0.20581043336573002,513,179
Bhopal (Madhya Pradesh),Anantnag (Jammu Kashmir),0.6521475048191842,0.6538426862441498,0.0016951814249656083,2,5,0.2056926778042648,304,206
Uttar Bastar Kanker (Chhattisgarh),Ganganagar (Rajasthan),0.6822053866926029,0.6905297833774895,0.008324396684886604,4,5,0.20568584967530468,133,502
Koppal (Karnataka),Jyotiba Phule Nagar (Uttar Pradesh),0.576640610517683,0.57842636425749,0.00178575373980705,4,6,0.20560612345715912,270,646
